KNYSNA  - station [0014123 3]   -34.0590 23.0910 54 m ,yyyymmdd,Rainfall (mm) (24 hours),Temp (§ C),Rel Humidity (%),Wind Speed (m/s) ,,,,KBDI,DF,FFDI
,19990717,4.2,16.8,50,9.1,,,,73.79717582951238,7.342684208179755,6.174065247553162
,19990718,4.4,12.2,83,3.3,,,,69.58017173244208,3.3454222407171463,0.47801813335274257
,19990719,0,17.7,61,2.8,,,,70.07856800117443,4.446604221837653,1.5613050780394735
,19990720,2.2,16.3,84,2.3,,,,70.48205778822073,7.533218874847706,1.0864444728218905
,19990721,0,24.2,55,1.8,,,,71.59345927629273,8.55864684639029,4.196584718529064
,19990722,2.2,21.4,54,4.6,,,,72.38936955594475,8.744038595978411,5.1097705817936045
,19990723,0,14.5,57,6.5,,,,72.68361547260274,8.753623952445954,4.2869343768910575
,19990724,0,18,46,3.5,,,,73.1914813961075,8.770078411680583,5.487679195521815
,19990725,0,19.7,51,4.2,,,,73.8271426854365,8.790514524830787,5.200374663183081
,19990726,21,13,95,1.9,,,,58.125242182223374,0.8249432678247502,0.0724516560873379
,19990727,6.2,14.1,84,3,,,,52.228711099179066,0.8174991314868919,0.1195000263210529
,19990728,0,18.8,67,1.5,,,,52.88430010742045,2.701664641159455,0.7220903653445152
,19990729,11.2,14.5,83,2.9,,,,47.102420799544895,2.1172929601729646,0.3180425019994103
,19990730,14.8,16.6,94,3.3,,,,32.797819344105875,0.5277568925022871,0.06132352154211687
,19990731,0,20.9,73,1.7,,,,33.76722408572754,0.8003900324631917,0.19291870058802674
,19990801,0,27.6,23,1.9,,,,35.81463274285151,2.6377229359607317,4.481197424660013
,19990802,1.4,15.4,64,7.1,,,,36.25398878874878,4.392541465308219,1.8486217433921868
,19990803,0,18.2,54,5.4,,,,36.92195279913639,5.636594612027408,3.1803861821226067
,19990804,0,18.2,60,4.4,,,,37.58724423342628,6.452842653972934,2.716230751138921
,19990805,0,17.4,64,3.2,,,,38.17896008280876,6.992191360492494,2.253189718463716
,19990806,0,27.4,39,1.2,,,,40.13178723738101,7.403939819563341,6.6915215695527195
,19990807,0.4,18.8,57,2.1,,,,40.83990683190187,7.440963200876593,2.9150893745938835
,19990808,0,17,64,3.1,,,,41.387023707042665,7.469282632562868,2.3526674168987642
,19990809,0,19.5,56,4.8,,,,42.15791660245218,7.5087677475958525,3.9136154861351913
,19990810,0,17.8,62,3.8,,,,42.767176935459204,7.539633395239352,2.7726692484375053
,19990811,0,20.8,59,2.4,,,,43.66865551133472,7.584760105646324,3.04245371391348
,19990812,0,21.4,52,2.6,,,,44.633445227005474,7.63235056563874,4.044936698372023
,19990813,0,19.5,60,2.3,,,,45.38887185176984,7.669113774396192,2.8199428844963523
,19990814,0,20.3,51,1.4,,,,46.22190321101525,7.709153566792685,3.6824572823975728
,19990815,0,22.3,58,4.5,,,,47.27903585712918,7.759223416758494,4.043917762564367
,19990816,0,25.6,49,1.8,,,,48.80229727781529,7.829946510188807,4.956805274453301
,19990817,0,21.9,59,1.9,,,,49.79390421877568,7.875103867264592,3.141817241401611
,19990818,0,34.2,12,1.8,,,,53.376161031155554,8.032681787369107,24.365589828602193
,19990819,0,21.1,63,3.2,,,,54.249713830117244,8.06983612212205,3.044639868290764
,19990820,0,21.8,69,1.9,,,,55.19497451255573,8.1094988458334,2.2827247226496397
,19990821,1.6,16.4,82,1.5,,,,55.65055277864153,8.128416752384595,1.1769820571853202
,19990822,23.4,16.5,72,3.3,,,,36.19174481516202,0.6339389701290794,0.15644700124258037
,19990823,6.4,12.3,73,8.4,,,,30.033419814487544,0.6340226207611908,0.20154476835922497
,19990824,0,16.5,58,5.5,,,,30.574682755671127,2.146517259731129,1.0172305867200921
,19990825,0,17.7,65,1.6,,,,31.21856783709059,3.7625348741743077,1.0424334875973622
,19990826,0,23.8,45,1.5,,,,32.59543569608995,5.038494444606717,3.3788388048210964
,19990827,0,30.4,20,2.7,,,,35.33981532896186,5.992420568855689,13.135706011434175
,19990828,6.8,31.6,17,1.8,,,,36.662339942487286,4.026557110063198,9.49877672207888
,19990829,5,18.7,60,0,,,,32.37584113369996,2.5653245358668255,0.7672405294517615
,19990830,0,17.9,70,6.9,,,,33.03129076443861,5.487573446671752,2.0032623429431378
,19990831,21,16.3,79,3.5,,,,17.627070494422327,0.6454411109692053,0.126349620911054
,19990901,6.6,14.5,82,3.1,,,,11.44449892943494,0.591532315677837,0.09510038352941975
,19990902,0,21.4,58,1.5,,,,12.60416906165349,1.9887444062372406,0.7948460134833417
,19990903,0.2,25.4,66,1.3,,,,14.426170661979427,3.4561607861996806,1.171418602768376
,19990904,0,19.1,69,3.1,,,,15.279430852782228,4.5363372045549655,1.299310221895153
,19990905,0,25.2,42,1.5,,,,17.037090283155038,5.33490821433947,4.156915483304117
,19990906,0,24,61,1.7,,,,18.561471249115414,5.897308082839989,2.326773915063829
,19990907,0,17.1,79,2.1,,,,19.192914388532966,6.161013254814988,1.069440161182777
,19990908,0,17.1,74,2.8,,,,19.82219806296228,6.149531327633335,1.345495257207554
,19990909,0,18.1,60,3.5,,,,20.545788682415555,6.1867745509222205,2.407261217209356
,19990910,0,15.8,55,8.7,,,,21.057475491930454,6.224040172392137,4.1256557288039035
,19990911,0.8,15.1,83,8.6,,,,21.51217257914417,6.256874817568305,1.5285722958702022
,19990912,0,17.8,61,5.5,,,,22.19954065028674,6.3060160867407085,2.7764461296023177
,19990913,0,17.2,71,1.8,,,,22.827692361040377,6.3504094632974795,1.4206687663770812
,19990914,0,27.9,46,1.6,,,,25.07645544398195,6.505412304311401,4.865850034268157
,19990915,0,19,74,3.1,,,,25.87094258118603,6.558746979413086,1.5680618425533126
,19990916,3.6,18.6,79,3.2,,,,26.62045551927513,6.60839778628749,1.3227170293199169
,19990917,2,11.2,78,8.6,,,,26.294738356508738,5.498725286002951,1.401479925398215
,19990918,0,16.7,50,3.1,,,,26.864733627711928,6.624442133130459,3.353274672166165
,19990919,0,26.6,39,2.1,,,,28.782569448584205,6.7481049900283425,6.411366953084302
,19990920,0,17.2,76,5.2,,,,29.387875135540735,6.7863043610232525,1.6998974275633876
,19990921,0,18.6,68,2.7,,,,30.122523129946916,6.832143109531092,1.9154111216589353
,19990922,0,20.5,62,2,,,,31.059396402622554,6.889781216600264,2.3880472935953305
,19990923,0,19,75,2,,,,31.82719773786744,6.936345480859662,1.4592522587512187
,19990924,0,19.8,61,2.6,,,,32.675981638395484,6.987129143293906,2.5746356691888073
,19990925,9.8,13.4,90,3.8,,,,28.267862054067905,2.320348002456416,0.2842088376449697
,19990926,4.2,16.4,66,2,,,,24.60632539222564,1.9019011394485374,0.5083648219858123
,19990927,15.6,12.9,90,1.8,,,,9.301150347090507,0.34242247204853976,0.035722355015966885
,19990928,0,16.7,64,2.6,,,,9.925899584999694,0.520500814657073,0.161081615239243
,19990929,0,21.8,48,2.7,,,,11.152445788795491,1.7836664884500668,1.1304135366179573
,19990930,2.2,22.9,65,1.9,,,,12.539603579166421,3.1641105410539407,1.074247945478058
,19991001,0.6,19.6,72,1.5,,,,13.459819484614146,4.240355328586959,0.9741926895417768
,19991002,10.4,19.2,83,2.4,,,,6.20887425933206,1.6499722828687884,0.27943985697983104
,19991003,1,16.8,88,3.6,,,,5.853203157436829,2.2738986456059904,0.3292518097527544
,19991004,0,19.8,75,2,,,,6.8306323747319375,4.492451122613439,0.9765146369554761
,19991005,0,21.2,77,1.9,,,,7.989657950959981,5.439250770631329,1.1444076520926312
,19991006,4.2,21.1,72,2.3,,,,9.127838242273091,4.951556656214103,1.277602222702206
,19991007,0,23,66,4.5,,,,10.545917454455097,5.532961706974879,2.250406848552999
,19991008,0,36.9,27,2,,,,16.363301848461283,6.193677404551657,12.518033715386304
,19991009,0,35.1,20,2.8,,,,21.119388649082403,6.2285265104887335,16.131278527568753
,19991010,3.4,18.2,87,2.8,,,,21.84790737492298,6.28095116294267,0.9105675706102351
,19991011,26.6,15.3,86,5.9,,,,0.0,0.28301139662976904,0.05204974175746898
,19991012,0,16.5,72,1.6,,,,0.6351377357610107,0.4321756861602002,0.09288566862737828
,19991013,0,24.5,40,1.9,,,,2.389133308588411,1.5140919205995436,1.2978725724036853
,19991014,0,27.7,47,1.7,,,,4.841153818923583,2.774434314150445,2.030528790041341
,19991015,4,21.8,65,3.7,,,,6.099968576049889,3.7699350212952236,1.4318698752747734
,19991016,4.8,15.2,83,2.2,,,,2.880369868065527,1.9796571429968508,0.2873026303762195
,19991017,9,19.1,67,4.6,,,,0.0,0.6342868950569764,0.2265919560138736
,19991018,54.8,15.7,95,3.2,,,,0.0,0.08185767979870691,0.009055690627027617
,19991019,0.4,18.9,72,4.1,,,,0.4943110688486969,0.12040107868705957,0.035223015586307034
,19991020,0,21.6,68,4,,,,1.7501931068708148,0.4278811403214982,0.15355648132362734
,19991021,1.6,18.5,85,4.1,,,,2.5901453439697733,0.9091004083387507,0.16320802683438163
,19991022,1.2,19.1,85,2.1,,,,3.496904524842368,1.503172304705817,0.23117284872318425
,19991023,9,17.3,82,2.2,,,,0.0,1.8053407631769451,0.2915000217080549
,19991024,2.4,17.4,68,2.5,,,,0.0,1.7959370048289247,0.4837351295497218
,19991025,0,19.9,72,2.6,,,,1.019429470864166,2.9803429356138453,0.7623367091816518
,19991026,0,20.6,76,2.8,,,,2.1276012165147113,3.4485349873791535,0.7986402671757945
,19991027,0.4,20.3,77,4,,,,3.1889941336733285,3.8600815013482643,0.9444774478048098
,19991028,0,19.7,69,2.4,,,,4.166924312666778,4.216367895043144,1.1629391920299303
,19991029,0,21.3,64,2.4,,,,5.35607594974188,4.547079103424566,1.5715461539113191
,19991030,0,29.2,63,1.7,,,,8.175412928427981,4.972080366568728,2.1875968652435462
,19991031,0,23.8,77,4.5,,,,9.73676221059416,5.267448884625167,1.5069884316096656
,19991101,0,21.5,77,1.8,,,,10.921008348284861,5.507667379135358,1.1606039723588424
,19991102,0,21.2,74,2.4,,,,12.055891409684506,5.722321847409664,1.3917764470669385
,19991103,0,27,55,3.3,,,,14.224719972899983,5.996357058368273,3.684394991652526
,19991104,0.2,19.4,76,7.9,,,,15.113333452573004,6.19729882308811,2.1017350716262766
,19991105,0,20.5,62,3.2,,,,16.131451893063332,6.194877577168762,2.378879403879173
,19991106,0,23.5,61,4,,,,17.578999038935557,6.183614295392056,2.9099193916254005
,19991107,4.6,22.4,65,5.3,,,,18.843811424603974,5.219678843780218,2.3052598193692297
,19991108,0.2,18.4,72,3,,,,19.602048394659292,5.883810297955455,1.4666092197759601
,19991109,0,25,52,1.7,,,,21.28205833043879,6.240290586685311,3.4714715521429014
,19991110,0,21.9,67,2.1,,,,22.450411812804717,6.323804423939923,1.9525105392023292
,19991111,0,28.3,56,2.5,,,,24.79916370401322,6.486624466056297,3.7573834087130336
,19991112,0.6,23.8,74,4.9,,,,26.227424734435818,6.582441621379693,2.15388168563842
,19991113,2.6,21.5,82,1.9,,,,27.310726611992308,6.65356252140603,1.1869875509113619
,19991114,0.2,21.7,86,1.3,,,,28.413647651974046,6.724629867394933,1.0001209740306873
,19991115,0,22.3,74,4.6,,,,29.590705871826508,6.799017077857884,2.0611232892144185
,19991116,0,23.7,74,2.1,,,,30.964969851740047,6.8840130388101555,1.7722205883156263
,19991117,0,20.7,79,1.5,,,,31.92083434543329,6.941983294605995,1.2918380561016565
,19991118,0,22,58,5.4,,,,33.03403966247635,7.008337325630944,3.9056778800623593
,19991119,0,22.2,62,3,,,,34.16654180980653,7.074591506758002,2.824417810851592
,19991120,0,22.3,64,1.8,,,,35.304858495978294,7.1399457915838145,2.412516026394622
,19991121,0,22.8,69,2.7,,,,36.50358703605757,7.207457503747402,2.2483012333401016
,19991122,0.8,22.5,69,4.3,,,,37.65284771878912,7.270951461152097,2.5688948975449426
,19991123,1.4,21,78,4.1,,,,38.60630291464801,7.322733749067243,1.7725729115150513
,19991124,0,19.1,70,3.1,,,,39.350268589723186,7.362586869992742,2.024513006311961
,19991125,0,27.3,46,2.9,,,,41.26901326122605,7.463195194048133,6.092369131633781
,19991126,0,19.8,73,5.3,,,,42.07103325930168,7.5043417784224795,2.292492548021744
,19991127,0,21.1,67,2,,,,43.01050097591393,7.551877309073806,2.245257048252206
,19991128,0,20.9,62,3.4,,,,43.921806566688815,7.597317380363344,2.9994143458488054
,19991129,0,21.2,54,2.7,,,,44.86190991456379,7.643514844023031,3.7869940881987967
,19991130,0,26.1,57,3.7,,,,46.49448001184052,7.722142588551059,4.42838009104936
,19991201,0,25.5,67,2.3,,,,48.00888461321024,7.793316630706748,2.756256007837576
,19991202,0,26.6,68,2.8,,,,49.696755033535204,7.870709949361668,2.9107958187041927
,19991203,0,23.8,75,2,,,,50.92568818979725,7.925816193518551,1.9577206361930584
,19991204,0,25.1,66,2.3,,,,52.33443877068997,7.9877340945974264,2.8839864319068873
,19991205,0,24.6,62,5.2,,,,53.655346741455766,8.04460904902608,4.185274678814411
,19991206,0,22.1,60,3.8,,,,54.63889894722813,8.086233745701762,3.681168168132502
,19991207,0,24.4,54,2.8,,,,55.911054011086726,8.13917685780089,4.5275061750263275
,19991208,0.4,24.5,68,2.7,,,,57.186419127737445,8.191263419908813,2.796653277644795
,19991209,0,22.7,84,2.2,,,,58.21686975614273,8.23264055837043,1.4600002409641903
,19991210,0,27.5,69,2.2,,,,59.950622434519744,8.300870087878316,2.9046788555353795
,19991211,0,25.6,79,2.3,,,,61.35008947592959,8.354708434395354,1.9579690096364386
,19991212,0,28.8,62,4.2,,,,63.29058907480687,8.427593646884818,4.642239097892951
,19991213,0,36.1,31,1.8,,,,67.20761604112474,8.568747824987604,14.377366656715862
,19991214,0,25.7,71,1.8,,,,68.55064998663161,8.615390265434522,2.5586843433274464
,19991215,0.2,27.8,71,1.9,,,,70.21200850733354,8.671900906108036,2.788071265492337
,19991216,0,25.2,81,3.1,,,,71.45587232934179,8.71337369488124,2.0102660260151994
,19991217,0.4,29.2,66,2.2,,,,73.33326680910491,8.774651963150127,3.6040853245529005
,19991218,0,24.1,78,3.5,,,,74.40867852835534,8.809057491240022,2.2458015317436106
,19991219,1.4,19.6,94,2,,,,75.0302854521144,8.828718249504192,0.9809859889267123
,19991220,0,25,57,2.1,,,,76.2031002467442,8.865369456297548,4.273083984096465
,19991221,0,26.1,66,4.2,,,,77.5125220092029,8.905617032763605,3.8977151279965403
,19991222,8.6,27.1,65,4.3,,,,75.43375260879688,3.3866179816268835,1.6206594678381574
,19991223,3.6,28.2,61,4.5,,,,73.47695191072508,2.869422738365607,1.6674484975318216
,19991224,0,24.8,65,3.8,,,,74.63813906866602,6.273153470163232,2.6416579338914703
,19991225,0,24.4,69,1.7,,,,75.73903709139127,7.836617899193235,2.3693556389392088
,19991226,0,25.1,57,2.1,,,,76.91822945420067,8.56087680534797,4.14217147831166
,19991227,0,28.4,61,3.8,,,,78.5762090160244,8.937799879182101,4.857359016403624
,19991228,4.6,22.7,91,2.1,,,,79.45570709398764,6.923092776140328,0.9584101793145249
,19991229,0,30.8,54,3.3,,,,81.5274677230551,7.77023057026285,5.600327739968874
,19991230,13.4,24.3,78,5.2,,,,74.23782187526456,1.7401532274056868,0.52640031551563
,19991231,1.2,21.3,66,1.9,,,,73.80832489195265,2.5167576984742417,0.7843624924152007
,20000101,59.2,23.1,57,4,,,,0.0,0.0060154891067396,0.00350853745172826
,20000102,0,20,64,2.2,,,,1.0325540220449407,0.008330540514939927,0.0029406930138344903
,20000103,0,23.5,66,4.2,,,,2.596937304938524,0.022749392394996387,0.009854965468410672
,20000104,0,31.8,33,1.9,,,,6.305388561602291,0.04450121717875934,0.06507359272937428
,20000105,0,26.1,65,4.1,,,,8.335501813415572,0.0721290671396611,0.03449619989854482
,20000106,5.2,24.7,73,2,,,,9.940632584543938,0.10634619468086078,0.030686433832493778
,20000107,3,26.7,58,4.8,,,,9.06497020690295,0.1428109701661174,0.09329645241750124
,20000108,0,21.3,59,2.1,,,,10.22485776677136,0.1898185754638837,0.0792146974480443
,20000109,0,25.7,55,2.4,,,,12.13064218729168,0.24693932342119243,0.14030348086982536
,20000110,0,24.5,60,2.8,,,,13.785098957140011,0.3118765074007427,0.1476542517820526
,20000111,26,25.8,75,2.4,,,,0.0,0.2996050392057802,0.08545560698390905
,20000112,8.4,17.6,89,1.6,,,,0.0,0.34667881930318867,0.04314133446594072
,20000113,0,20.9,64,3.6,,,,1.1559889828834138,0.42937396087110835,0.16702608117220044
,20000114,0.2,22.2,66,4.7,,,,2.5006484898625523,0.5114233191508708,0.21237425882920885
,20000115,0,22.8,71,3.5,,,,3.933590732713821,0.6023381186508053,0.19374372864152023
,20000116,0,23.3,73,2.1,,,,5.440713412780886,0.7020561050383667,0.19012906832944765
,20000117,0,25.3,57,3.8,,,,7.310705990955869,0.8143741701156857,0.4720044761673645
,20000118,0,29.5,39,3.6,,,,10.188588344246105,0.9487874877076194,1.1573398720657986
,20000119,0,26.7,59,2.7,,,,12.31020039756254,1.0812794228623366,0.5569300037153624
,20000120,0,27.3,58,2.4,,,,14.545594881757918,1.2228694930676671,0.6476840486699912
,20000121,0,29.5,48,2.2,,,,17.317186795990807,6.1863049757167135,4.79811321726831
,20000122,0,24.4,72,2.4,,,,18.908934302074268,6.165717397159432,1.7885417411555462
,20000123,0,21.6,84,2,,,,20.05072682106267,6.150398154689305,1.0372876549201506
,20000124,0,24.8,76,1.4,,,,21.690147009950323,6.2696554590733555,1.4757704682317196
,20000125,0.8,28.2,66,2.2,,,,24.024541811521935,6.43365944543985,2.565051642782552
,20000126,0.2,23.9,77,2.1,,,,25.47528394044783,6.532277434468499,1.527647552039549
,20000127,3.6,23.4,77,2,,,,26.83493563935139,6.622488579798566,1.5097472797828235
,20000128,10.4,21.2,80,3.5,,,,17.955890360645682,1.2254304543816958,0.27122584084814244
,20000129,0,23.4,62,2.4,,,,19.37306785833615,1.8107460467016967,0.728522706626948
,20000130,3.2,26.7,58,1.7,,,,21.39372265594749,4.429307227783037,2.131255428045305
,20000131,0,22.6,63,1.7,,,,22.661898301155322,5.854903647171657,2.056571111414917
,20000201,0,23.1,64,2.8,,,,23.996378944659874,6.4317203575393975,2.432318914311989
,20000202,0,24.4,71,2.3,,,,25.530931343449428,6.536011165495657,1.9445702365179802
,20000203,0,27.5,67,2,,,,27.65555248475008,6.675925515606733,2.4681143233248037
,20000204,0,26.7,73,2.8,,,,29.585164897540416,6.798670368848041,2.1271621934300393
,20000205,0,25.3,64,3,,,,31.226849890975537,6.899987863726919,2.8559858151935402
,20000206,0,25.1,64,2.2,,,,32.81784230613749,6.9955468497595,2.6881155354809025
,20000207,0,29.8,56,2.5,,,,35.398137845099804,7.145247061899256,4.348673054308585
,20000208,0,25.2,76,1.9,,,,36.96762290354289,7.2332378238593735,1.7966557502308238
,20000209,0,29.6,61,2.9,,,,39.43467493403563,7.367078225001286,3.8747575421693288
,20000210,5.4,28.2,71,4.7,,,,41.22085769609554,5.3267706782900985,2.21164077305844
,20000211,7.2,22.8,95,1.6,,,,35.177347508950554,1.662391720562927,0.19646346294085984
,20000212,20.6,19,96,3.5,,,,15.32678148465424,0.31261845595199633,0.03764825746300218
,20000213,0,21.9,75,1.2,,,,16.53338225795458,0.47649916106939627,0.10702451326491992
,20000214,0,24.8,74,2.4,,,,18.20428717832899,1.6711402422622195,0.46644916930988617
,20000215,0.2,21.3,68,6.9,,,,19.30957057906059,3.0575653306638975,1.3517946633066489
,20000216,0,22.9,61,2.2,,,,20.63780952901036,4.235536147132696,1.6866418326346728
,20000217,0,27,57,3.9,,,,22.709262822427366,5.1557788932646575,3.1160925986547716
,20000218,0,32.6,53,2,,,,26.31836704029216,5.91974113619436,4.221464459366012
,20000219,23.6,23.6,87,0,,,,9.182742007336035,0.4830618963633159,0.06864380666931026
,20000220,2.4,22.7,82,4.1,,,,8.1519653646819,0.6173981895306492,0.1423906724686924
,20000221,0,23,81,1.7,,,,9.577175249439048,2.0531945383847847,0.39824014057139745
,20000222,0.6,20.4,90,2.2,,,,10.612195821664695,3.4617867212862112,0.4670293509631017
,20000223,0,21.3,75,1.7,,,,11.762839260341867,4.496234202443747,1.0024963712112833
,20000224,0,25.6,74,3.2,,,,13.63307424152891,5.255052797098474,1.588222968260426
,20000225,0,23.6,83,4.2,,,,15.116731431980519,5.7799649239061806,1.3004698545085478
,20000226,2.2,24.5,80,2.1,,,,16.74533185509276,6.183148355600685,1.3314851939254229
,20000227,0.2,19.8,89,3.7,,,,17.668813985341302,6.182626655638839,0.9527866477207356
,20000228,0,32.7,50,1.8,,,,21.41511454941327,6.249888066000745,4.873339390162116
,20000229,1.4,22.4,82,2.8,,,,22.65378783236494,6.338167870945539,1.258251754644205
,20000301,16.4,18.6,94,0,,,,10.696898649691517,0.8733138474694989,0.08168604341355559
,20000302,25.8,18.8,89,4.1,,,,0.0,0.17163557043424546,0.02770895363238854
,20000303,3.6,18.9,95,8.5,,,,0.0,0.22723772976691323,0.04319681556579179
,20000304,0,22.8,74,2,,,,1.4507962360439934,0.8300335796824149,0.2112738367506555
,20000305,0,26.5,68,1.8,,,,3.621820501372862,1.705449708194896,0.589410873834998
,20000306,15.2,19.7,94,2.9,,,,0.0,0.8135000655930145,0.10092044249569064
,20000307,0,22.8,65,4,,,,1.4507962360439934,1.233460479029767,0.5042632077226729
,20000308,0,20.7,88,2.2,,,,2.570457551996083,3.190532471719662,0.4663777088154133
,20000309,0.6,28.2,57,1.8,,,,5.150750319672923,4.319801904945402,2.283311958523402
,20000310,0,23.5,73,1.4,,,,6.683266763607746,4.7674202392493035,1.1952854648143358
,20000311,0,22.9,74,3.1,,,,8.102705394663237,5.13727119286379,1.4057323832280317
,20000312,0.6,22.6,77,2.6,,,,9.463591504201741,5.449550862440002,1.275122743956253
